RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31
102001,0,United States,country,,119926.26796935065,120130.84438160255,120384.67257032171,120929.8083231685,121557.28831354021,122229.78177253046,122940.86365804113,123709.59624950479,124510.22298013582,125315.26296770095,126117.67969112826,126920.51969744312,127659.8121756992,128309.42847623011,128931.66197516711,129599.1506207065,130321.60210896844,131065.97019913032,131832.83055600352,132634.4319016467,133442.5110775579,134246.73951729384,134995.6105139943,135697.08365842374,136318.2638293777,136911.83447940703,137516.18323492663,138170.75254663674,138894.0741676776,139679.36343171136,140541.39232362484,141462.1954732528,142394.34062182342,143326.61356421871,144213.96653124152,145076.7313719715,145856.18328026228,146600.04701537825,147340.74297497098,148147.4387354889,149038.3093888189,149968.3985097874,150950.0092105548,151997.67607332065,153108.39342916035,154231.4997526583,155271.2697665712,156247.1738066969,157175.66435572252,158169.5231421748,159266.94478902814,160492.12665495602,161870.7285230574,163369.47750894245,164988.04336376966,166628.74167205914,168247.32488351644,169796.98090666914,171254.17328662306,172688.37145601664,174076.67984149823,175487.5272191915,176937.35555135514,178566.67384642735,180296.56881228,182113.4111562694,183942.5308104154,185792.51291818995,187610.864320442,189335.50806311387,190916.52255127416,192347.6538112783,193572.37198125685,194711.46041903264,195857.47151772687,197085.90291898046,198299.57711952084,199376.91619400296,200233.8579861703,200906.71982300337,201364.1090102738,201704.58237639823,201898.55521012322,202030.60874767354,202100.6680216928,202172.03726586097,202236.00503801927,202305.82528957978,202266.60823062,202065.4539841738,201647.03747131358,201143.07595467838,200531.36985509508,199868.72430113595,199064.04495506137,198207.64498663507,197215.86675184427,196122.11664974887,194890.07428011042,193560.38129267903,192170.58860066882,190701.47203343132,189128.9978906683,187376.25871004397,185600.3784047026,183867.7239924677,182168.75437027216,180481.9536658792,178831.55486135356,177424.7022437428,176136.4234423268,174925.3257777223,173700.4639663562,172546.09937214,171503.12326171465,170539.7628863431,169654.48998836908,168929.60215396472,168524.02379600363,168345.19189961205,168291.7153057732,168232.73884866328,168243.46779356114,168359.55417207142,168439.4119930661,168327.6851665403,167834.77027453182,167089.65549765044,166154.61950665808,165184.04795623678,164195.39958456464,163268.79420701315,162407.99375829857,161606.6030153282,160847.18065429898,160053.6855608375,159226.79786799147,158416.29748238844,157739.79281553978,157173.42288409531,156691.42188000833,156212.04516451558,155798.84492002078,155438.32404829797,155218.90495341952,155211.8314532733,155434.50403271694,155805.13440776037,156242.79440313674,156751.45898585476,157298.64058344028,157765.8841841681,158303.55852560446,158888.4001503487,159584.53539250427,160308.22452408777,161126.4600904088,162005.60803971736,162926.43579554104,163932.53143591696,165113.08361631978,166427.0272181954,167619.14421149087,168781.46216719804,169823.70174214465,170983.35727968896,171922.27020418138,172793.61917932847,173554.6664434852,174367.13487242535,175179.10771469912,175989.43466688422,176923.59152038416,177757.7467463296,178581.0898089397,179213.0520806804,179806.86151696675,180195.03193135557,180701.01228439747,181322.34128613435,182098.7967921882,182882.65016527413,183682.28863667508,184561.05889911475,185527.9701061451,186464.32277420026,187430.5412172391,188441.65535381783,189559.89321406616,190727.14219953664,191769.38542029072,192801.95232101623,193920.61079538486,195038.67317889282,195860.9671391047,196607.13218191857,197362.8313296889,198284.9011082988,198996.47358565347,199670.5190980807,200413.11082936046,201335.747829293,202345.44034092568,203413.8215683802,204482.40113049958,205590.52516260478,206729.36095797588,207979.1357444796,209111.47211569035,210171.14808153672,211064.86999332547,211967.38494354222,212915.0827404105,213996.9147627056,215176.10335508056,216406.55527210134,217631.73361978598,218812.74835590992,220175.1049514173,221410.21065094325,222610.3928121863,223491.7992816885,224596.07588767237,225652.90246428645,226707.95229549683,227426.56897034068,228153.4146748652,228936.7952821482,229901.84410823756,231039.17154487642,232266.1302108328,233371.53706881663,234206.25129736596,234940.10392868318,235617.41252561202,236353.20014882027,236998.90244910217,237882.77043467257,239065.71572258245,240443.4863069463,241928.465857556,243382.09360675598,244908.32917440173,246242.09433814173,247007.72374096,247460.26464527016,248197.1629891287,249895.3668195058,252762.66576270422,256228.60313598628,260124.21721107056,263905.9525894781,267561.13619431754,271309.9445753176,275211.70630418207,279449.9097869659,284112.808477624,289114.72136941884,293560.2655973883,296657.6729926378,298471.0574624918,300256.8333364197,302757.7290851056,305888.0207553997,310285.19963821775,315588.43790162914,321827.43704081036,328010.7309245079,333508.6373390222,338082.5652762244,340478.2495750195,340832.33799742867,339567.1369570964,338332.750917201,337286.4678251182,336336.0218761158,335155.0547393586,334348.07813756424,334389.4067316558,335432.02163229365,337111.98608566495,339064.4518601524,340804.6914383876,342384.8729527646,343552.4340171034,344425.4078604028,345058.0883811089,345520.7692129294,345963.37169517047,346778.35314088286,348319.84126233147,350214.02017534344,351698.16289564135,352339.2298648634,352551.024330846,352834.2091234003,353318.9794904876,353958.09726172214,354528.4020558113,355321.14180697524,356002.4640447765
394913,1,"New York, NY",msa,NY,214960.60791280988,215869.16865594906,216782.85261326339,218630.8073398342,220534.71393989818,222672.98781069423,225021.2204137762,227532.27346438786,230075.4430144158,232597.60391470278,235027.6083478571,237312.2764098201,239481.15937580224,241703.31890941178,243855.88804052633,246035.08328161514,248182.5333313054,250530.95595892798,252941.00778203786,255535.75020346293,258193.2212217252,261047.7095343983,263791.8523149272,266426.26624440146,269030.9740193086,271554.1133915109,273971.8829242365,276285.8222006504,278685.60738588,281419.0013764494,284457.34803604934,288110.61149243085,292066.00653231953,296100.43977256253,299853.83392856276,303545.753592764,307224.4075678471,310885.93217271764,314662.6577382171,318251.9948198531,321866.90723791503,325430.6451459339,329148.13127658627,332871.0414948895,336386.5408339663,339692.0947171651,342780.0769052343,345732.0196085397,348889.4925327336,352039.76614775904,355296.951470694,358455.3873273391,362058.96896960546,366070.2611452046,370543.4004582982,375173.77693265834,379908.13862128725,384647.9744030793,389186.70493701444,393400.12369508616,397340.91354998417,401171.63340644975,405040.73072141176,409483.9970791104,414312.24110316875,419245.75159963686,423913.32081916643,428522.0136355574,433167.6016813999,437867.72222151957,442177.94462982676,446312.8937992761,449995.8157277335,453680.7645217548,456880.2129078636,459779.38365751016,462256.852034512,464531.89072794846,466203.841202795,467084.46302443487,467094.6021013679,466296.11055512726,464941.0670793496,463229.8384576472,461585.7144568235,460319.09554662445,460023.0924743719,459768.6288421308,459535.30677041,458416.2224484982,456845.56667706434,455142.7924391402,453234.3707364097,451800.1473286121,450339.21448777406,448943.7445481142,447629.8812077602,446212.7417128763,444424.4160274786,442392.7288176929,439543.8348247064,436627.33536883147,433426.9861857607,430438.8781214073,427349.30370587134,424012.70349798753,420525.81175455503,417231.5592671521,413825.7378708843,410506.7032859283,407232.22398164583,404142.7893499858,401494.00574292423,398924.37041916815,396492.5844162167,393936.14503543585,391829.4640603508,390188.5266728094,389136.8567901617,388524.7421980507,388324.73150481953,388495.8180744648,388477.6340964569,388471.41561836825,388277.81147809076,388576.1083166096,388885.94189029164,389013.4739352476,388494.23151586595,387269.69806058664,385642.602665325,383715.3505966833,382230.7714815818,381020.11679369834,380197.0447416755,379110.0909794723,377943.2642272306,376397.817852559,374809.0823229283,373075.8915616456,371351.100201472,369612.427661228,367788.67744050064,366112.79457178497,364584.8939723449,363619.7161249972,363496.91689599206,363989.9971078909,364779.6433562222,365188.41160048876,365372.1891331598,365198.6775696654,365311.05461656133,365301.8529079374,365398.6800235359,365371.65988277254,365919.24834548676,366731.6110946527,367634.12462728214,368542.79535424296,369702.1140858012,371240.6422003261,372859.8501847976,374718.84697171085,376567.1410249667,378416.2098324692,379679.5943326591,380604.63133225264,381713.4587057957,383378.9871061814,385717.5349648152,388356.53860535816,390909.2364872957,392619.78181922453,393439.4947882509,393823.7106508524,394547.3800961762,395440.33484308375,396550.5105071564,397257.4720728958,397775.1598581748,398059.273316196,398569.05447497586,399198.44077071076,400360.34297581855,401534.3200406393,402856.03542974265,404548.85392936785,407006.2408191976,409849.20304599876,412380.62118541234,414518.07068052917,416185.83172729216,417498.4950706849,418183.75416027504,419081.94972822774,420236.2413900273,421749.8304045745,422903.2789282035,423456.09962527547,423787.0359239327,424559.8553203253,426069.3724489664,428467.31606860115,430814.93326874234,433060.4008480818,435113.873947304,437663.98529725225,440149.50531470653,442301.283193345,443919.9116638044,445459.38092012325,447103.65012485156,448784.91415791045,450333.71708865836,451792.5882233635,453116.2974586024,454233.21416017035,455743.087680541,457508.0736414481,460049.10242986766,462371.12880878797,464978.12915835174,467072.68174331513,468638.9329087652,469514.1680114409,470511.0900161311,471632.9235534384,473307.3543005162,475477.3107326082,478204.155966015,480994.1388595433,482953.1034821778,484586.0555962851,485569.0658520768,486377.8014313903,486502.2200793882,486997.85099108313,488148.28220856306,489910.69247957744,492427.57874481886,495122.1341782425,498298.24261469423,501267.61929787276,503479.1938843198,503985.9485187533,503319.17888918676,503196.5154889843,505485.78039946756,509747.65082738135,515668.8927895383,522660.87347780395,529462.3664793315,536511.5335344868,542952.6112985486,549543.2455604445,555839.1947614435,561725.7627739933,566457.6602882597,569376.5282511712,571139.0013107503,573348.4426652422,576851.0365256077,580886.4429738807,585467.6354013198,590535.643577021,597130.9979774466,604086.202977641,611241.1724717146,617920.2900063798,622305.6359544849,623534.3267042073,621525.2191818835,619287.3358992493,617570.3317331688,616712.0649000796,616692.3213162279,616224.2661005323,617356.5620482016,620118.6039477661,624676.7370282864,629130.2322534757,632872.3363961997,636349.2881992179,639311.1875939389,642086.7524552427,644900.9415249081,648159.4981033282,651310.0301754643,655600.2811076449,661236.2021651963,667700.5873613328,672608.8180726253,675802.0383659947,678424.2452820208,682039.4898580178,686150.349829716,689931.9910617433,692764.7555127781,694354.2541707151,695170.9338451787
753899,2,"Los Angeles, CA",msa,CA,228161.9917467687,229032.73779472552,230166.26720493907,232425.33812661967,234877.03107986515,237311.79830990118,239802.07789173923,242284.69127209458,244615.0164442958,246690.14906988383,248590.8275769093,250489.8356434491,251841.1871281422,253309.3778113228,254979.17700421286,257478.84703861526,260084.98186770073,262562.71357192635,265055.136853912,267523.92013277666,269998.3350403157,272395.6489456781,274553.8407051465,276714.78256656055,278402.086014533,280377.2045021085,282835.7172051103,286209.16171095666,290104.2188912002,294215.2653833696,299125.9078743853,304313.30280910624,309575.91775693017,314393.01441378414,319069.43499082,323644.5854766847,327483.50794253376,331066.7140755184,334931.2482694368,339459.1915366009,344872.41732154397,349700.31284015643,355291.62412497465,361187.2911250353,367909.6474351666,373947.0273830604,379674.05369319237,385265.9600399804,391370.65229495737,398311.6373472965,406333.1884645547,415775.5862235877,427002.17085645656,438651.1011063096,449525.92823018885,458843.89594058174,467619.3360980858,476060.6226751432,482407.8073044073,488245.0899951733,493282.04104962497,499574.0084859493,506529.6810154959,514047.88704497396,521370.88398093014,528287.991179827,536008.6348969544,544431.6017257924,553240.9474437826,562209.2886095353,569197.4699480719,575807.9596767063,581425.6842039312,586662.0040065474,591403.0038844277,595630.4523354679,600235.0791112075,604083.7401897698,605871.2421757797,607388.7542595706,606726.1026713202,606738.4193306202,605946.3016253862,605680.6117097397,605659.4593530932,605348.0218859726,604403.4818582872,602609.2318286645,599414.8721566116,595995.5997617175,590647.7085705522,584572.1960462672,577306.9991570007,570099.0930166505,564143.2622158661,557548.0370628728,551158.5008496646,542635.3372758495,532931.6642299197,520479.2676924107,506922.89054554625,493765.6807098892,481584.1849114965,470814.82962056436,462551.7795582398,455061.5065391054,447363.5175477571,437871.3561956881,429846.4356740308,424605.9394983926,420934.29305454413,417797.26256561064,414744.906852064,411321.6272249646,408566.8510442165,406608.898135803,406145.73042454507,406556.04240582726,408823.3101259957,412819.36073202494,415311.68067487207,415713.08802868467,416019.15690074913,418186.6911201338,421268.8949607036,421658.063113735,419984.1753372539,416419.1846112528,412672.2727673592,408875.112999974,405319.0506522984,403408.68579069176,402367.05231558206,402310.8113706126,401104.2499308314,399543.27460901905,395678.6549699532,393615.4330832039,392159.7438670772,390461.59699513606,387070.1222306996,383380.56705780746,382037.5086465077,381878.91049442464,381434.81577964546,379862.84378622106,377327.7863772377,375059.6138305321,374053.73323844606,374500.4589358797,376545.0253187179,380872.8290581084,386979.56695818744,394112.4470759858,401447.3323567556,408643.48588500166,414156.61755254125,417559.3164327247,419333.97939104564,422205.5158307939,427403.6224545394,434424.22954081796,442237.73341861734,450375.2180668519,459071.82638470974,467790.6181083697,475175.5615061349,481116.3212073661,484187.0092481337,485460.4935734919,485806.27468969603,487395.2829068007,489577.06440192973,491577.14022068976,493437.4251868688,496070.7799918297,500671.8955998043,506062.23674319097,511908.35941734444,516997.32873779186,520641.2537421081,522617.3861438514,523138.43502429355,523313.3171146197,523889.6870479002,525107.9917604028,525732.189539916,524253.1304262842,520767.73056324734,516599.47920515697,512305.0557850295,508429.22086029314,511146.8565104087,520578.9986951894,533538.0807674528,543145.7952247466,548929.0334225552,553538.7738323988,554035.520871655,550346.4386138261,543450.2611720514,538502.7023932495,537281.1012533448,539080.4075256247,547246.4615279534,559318.6977011537,573350.3062765022,583316.6156372364,590072.4894414415,595084.3799493931,596180.9587944312,596068.9034470472,595830.3677107524,599399.9624234327,603752.8814428059,609046.8534505117,615822.1458030991,623804.7211786372,631114.9505719611,636517.9794805715,640923.6294709014,644294.95159807,647737.5110202119,653193.6318220415,660564.135485345,668615.0620052434,674258.8488826595,677171.1324010418,674565.3500529862,667971.8149682544,660110.8301073055,655216.9527531046,652892.0367845526,651862.546967765,652921.0587918266,656924.0852059026,663392.070280401,670323.4902419435,676620.637421439,682221.9518560193,685537.0269931877,687248.2075277147,688372.2821721819,689610.9160197891,688728.5926869555,685694.2410584574,685385.3454041617,690749.7519691064,702341.8680454643,716198.3465445215,731495.580149774,746017.7172215771,755809.6463262954,762042.8284213928,765710.894839717,773284.3279532894,783787.942705246,796613.6375090628,808895.0804676409,817977.587619016,824692.2844878094,831190.1120567679,839579.9805960767,849831.771268331,862699.0099940452,878264.06667512,895939.2536340376,911746.2806934112,924062.022717226,930875.7934760982,932746.4796899433,929334.5385319031,923179.7014004079,917387.343079802,913233.6697740109,909906.3905895284,901307.0866338135,890085.0419445214,880061.3035842911,877790.1011572998,882029.4520685878,890502.6796368557,902577.1700435934,917054.6729596835,931525.9294189377,943554.3731159912,952569.063426532,958311.8759481321,958390.9767668698,955227.2331837119,954105.5226224861,958133.7501974428,964711.8894563843,969167.1136184441,973877.2134565577,979435.3289064746,986267.3071330028,991948.4128353499,996909.0295796298,1001390.1151210336,1002066.5279379938
394463,3,"Chicago, IL",msa,IL,153598.36702832807,153747.49401127046,154022.1130383129,154705.22849094117,155521.57956737673,156438.97510114688,157417.56032241357,158773.6839002462,160358.43618122183,162185.86645557452,163570.81885308263,164705.82258433485,165516.19290720127,166328.0282242993,167178.7434723568,168088.12040637076,169184.36043212327,170329.26639979807,171444.41967014488,172795.88841282556,174305.80868711355,176099.69869826632,177425.35790002687,178444.3031533053,179091.62084222384,179891.1143541463,180834.3032906421,181740.7736132083,182720.87168761156,183721.66284276164,184934.507005985,186450.10077016734,188092.97906529208,189854.30384159446,191045.9544388545,192106.94139765718,192938.53963098023,194003.47229463735,195024.70618577252,196191.37933303462,197284.76775221454,198338.1247364244,199294.61557275438,200617.41133205438,202226.04461208623,204010.25449755706,205394.39161897064,206493.97422165642,207506.4261231039,208594.73524510002,209694.33877926215,210942.423136011,212338.2273376803,213992.89251369328,215580.9275933279,217369.20090126828,219106.21946240216,221011.7360900729,222629.5484007401,224223.7123367116,225577.204209259,227111.4515446128,228655.49245372962,230366.90916200727,232127.7932120757,233953.65941644044,235682.1573895612,237519.48260533166,239538.64622341795,241746.50677632503,243492.43434726642,244985.8421887301,246225.16212314976,247593.4178290984,249009.77073223228,250303.42007045704,251633.11957740076,252570.50374679148,253289.5326163196,253792.36080170245,254188.23325274859,254488.59571193787,254752.18114656673,255128.30436211813,255714.0005919774,256335.72603350788,256843.96836292327,257038.77551845892,256962.05572696085,256662.52999534,256180.93876455422,255604.94993017244,254732.86513824447,253777.16736940996,252820.98298614015,251750.22030886984,250641.32850185691,248484.25700174246,247519.77745062075,245653.2920826082,245002.14636497956,242785.74222656534,241377.97770151263,238725.63964582825,236498.16395592192,233437.2508432512,230553.57699523083,227148.4331570931,223343.6557864833,220320.40121689314,217367.37213458875,215648.5842881798,213583.84586183316,211998.45343933385,210336.57949968273,208816.18470873995,206704.35296794667,204690.6876164693,202722.42539354926,201739.12105605417,200775.36846558613,200385.02021597806,199373.37773135758,199533.89971199285,199117.21150266766,199542.9481571509,198057.3311618186,196773.04316552542,194668.22493015803,192992.40627845758,190625.41861039677,188333.22364075753,186241.8741179896,184596.79918589923,183468.56188666765,182159.8010454252,181317.69352008446,180138.59175422144,179530.9062006174,178518.65627003857,177536.30501590154,175704.781323894,174267.26199655604,172397.1365122051,171200.84451792706,169938.0111533434,169250.89411964244,168641.02245036457,168106.31788604395,167957.85541386565,168068.94098558373,168160.17460993855,168202.0604828044,168079.1116909889,167824.91677644724,167743.94939796394,168111.60241431792,169200.33860243423,170378.37532965545,171902.990420874,173198.68243784076,174812.04120267494,176211.34338700786,177842.08988172724,179352.40953162313,181147.7598929569,182874.88231255914,184599.47725062966,185951.49215982456,187257.3721766066,188436.5949041772,189559.43127498068,190752.03782729653,191749.7641077018,192712.31631831577,193375.19975324153,193921.228355126,194349.2604382089,194829.93846888887,195328.42749736388,195772.54552451553,196015.0980044854,196473.4723835762,196972.13130640195,197847.28477590546,198579.3030042925,199388.79471046315,200104.52754014067,200960.07883661636,202098.98683453232,203262.83639743357,204466.92981469198,205629.24494224167,206810.56075199964,207549.82020391594,208213.1398971083,208767.19347368166,209480.1559578674,209917.9670699433,210366.28520837435,210860.14225766377,211683.9787343503,212597.3854659661,213784.31362640322,215054.19931410873,216476.51649733496,218106.42038078056,219515.94867333068,220651.61824446404,221093.95709336188,221311.38963414266,221465.7147991782,222120.68637453337,223069.2675047658,224254.72847981364,225530.93196912986,226971.16408450893,228352.78601722608,229882.1670508239,231047.99121543983,231989.51156671005,232159.78374231167,232234.5999325361,232149.13281213853,232199.3920344176,232360.0102656599,232704.9595384824,233344.6137138214,234258.6303699475,235514.246884677,236769.39242415864,237825.43114260514,238353.97652266035,238633.5737558955,238488.62366519475,238297.5542277973,237873.59654614734,237768.0970582883,237975.30319646068,238574.87134399696,239727.71449723342,241099.95473434558,242560.5376174529,243459.8815040506,243589.8441226229,243177.15094713678,242781.6081496213,243185.27710312433,244879.45108086258,247516.55699263848,250790.37620251367,254078.83724485888,257316.6003434352,260812.0146483099,264451.58563671703,268045.49582741124,271434.0712937995,274692.5952079561,277319.29905591387,278838.43129071244,279160.5883104018,279393.6008319407,280173.3219395753,281752.82539057586,284556.4111396627,288649.0406805861,293773.072466942,298693.33074257773,302209.20486750593,304623.89919528365,305302.6408572641,304688.35143663146,302877.8035867919,301414.73823189514,300552.5116164155,300163.1728033163,299658.1926765214,299751.3845264734,300624.1302291082,302470.80099421926,304702.19965618034,307310.39390646503,309909.1154645173,312333.7030274582,314054.5142946715,315334.3342135343,316245.69733285456,316987.2431318489,317800.89552345214,319379.7401401111,321985.94836122,325022.24686063506,327299.58916280436,328624.59252697154,329422.21945350774,330370.7632304711,331491.9532360329,332637.3269383807,333923.83801098214,335366.0641825862,336800.0402833757
